loc,text,label
12,"it was described by snellen in 1895 , and is known from java , indonesia .",0
3,"cloveretl is a java - based data integration framework designed to transform , cleanse , and distribute data into applications , databases , and data warehouses .",1
8,compuware optimalj was a model-driven development environment for java .,1
2,"written in java , it streams or transcodes many different media-formats , with minimum configuration .",1
37,"implementations the canonical implementation is in c++ , but there are efficient ports for a variety of popular languages , including python , c , c# , perl , ruby , php , haskell , scala , java , erlang , and javascript together with online version .",1
8,this document mentions a leader of medang in java .,0
3,"it parallels a java map , which comprises key-value pairs .",1
18,pop sunda or sundanese pop is a form of pop music born in western part of island of java in the 1970s which became internationally famous a decade later .,0
26,"microsoft 's xna initiative is a part of the larger trend for gaming technology migrating from traditional c++ to higher level managed languages , such as java , c# , and vb.net , which is a continuation of the historic trends for the migration of software development from lower level languages such as assembly and c to higher level languages such as c++ .",1
24,"the company brought inter-island commerce through the capital , batavia ( now jakarta ) rather than to singapore , which shifted economic activity to java .",0
11,"programming languages such as perl , ruby , c , and java support template processing either natively , or through add-on libraries and modules .",1
97,") qaghan -- central asian tribes saopha -- shan , king of shan , today as a part of myanmar susuhanan -- the indonesian princely state of surakarta until its abolition shahinshah or padshah or badshah - persia / iran '' king of kings '' or persian rulers in hindustan ( india ) shah -- persian/iranian and afghanistan and tajikistan king sheikh -- arabic traditional regional leader , principalities of ( bahrain , kuwait , qatar , uae ) sultan / sultana -- arabic king ( present oman and former ottoman empire ) aceh , brunei , java , oman , malaysia , sultan is the title of seven ( johor , kedah , kelantan , pahang , perak , selangor , and terengganu ) of the nine rulers of the malay states .",0
18,"in the late of 90 's , web services were developed , based on dhtml , activex and java .",1
3,") however , java does not have generators built into the language .",1
18,"stavrox stavrox is a proprietary , free-to-use software to identify cross-linked peptides from mass spectrometric data written in java .",1
8,"102 ) is a papilionid butterfly jound in java , north borneo and peninsular malaysia .",0
25,"by the start of the 16th century , with malaccan sultanate in the malay peninsula and parts of sumatra , the sultanate of demak in java , and other kingdoms around the malay archipelago increasingly converting to islam , it had become the dominant religion among malays , and reached as far as the modern-day philippines , leaving bali as an isolated outpost of hinduism today .",0
9,-- free computer assisted translation tools platform cross-platform ( java ) .,1
16,"aircraft from the british aircraft carrier and u.s. carrier strike the oil refinery at surabaya , java .",0
11,"early guilds before the rise of the cholas , inscriptions from java , indonesia mention only the kalingas as foreign visitors from the eastern coast of india .",0
8,"developers can choose their preferred programming language ( java , c++ , etc. ) and ide ( visual studio , codewarrior , eclipse , carbide , netbeans ) .",1
15,"the javan slow loris ( n. javanicus ) is native to the indonesia island of java , whereas the bornean slow loris ( n. menagensis ) can be found on borneo and nearby islands , including the sulu islands in the philippines .",0
97,"history vernacular names hodgsonia heteroclita male plant in the north , h. heteroclita : india , sikkim ( lepchas ) : kat ` hior-pot ; nagaland : assa ; kolasib : khaum china , yunnan : you-zha-guo ( 油渣果 , '' fat-cracklings fruit '' ) bangladesh : makal ; sylhet : goolur vietnam : béo , ké bao , muróp rùng , dây sén laos : mak klung in the south , h. macrocarpa : thailand , pattani : kāpā yê malaysia , malaya : akar kêpayang , kêlêpayang , pepayang , teruah , breuh indonesia , java : akar kêpayang ; ( sundanese ) : aroi pichung , chèlèng ; sumatra : bilungking , kadam imperial languages : ( english ) : kadam seed , kapayang , lard fruit ; chinese lardplant ( dutch ) : kadamzaad some of these names are ambiguous .",0
